ID	A17	B22	EA48	EB01	EB02	EB13	EB17	G01	M01	P01	P22	YA04	YA23	YB31	YB43	YB54	YB56	Z16
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae|t__SGB4837	0.04155	0.00442	0.41784	0.49028	0.88761	0.45446	2.88031	0.0	0.0	0.0	0.0	26.39558	28.63679	17.05789	36.58026	17.34471	24.31184	0.1505
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_tayi|t__SGB4988	0.04001	0.06834	0.0	0.0	0.0	0.00722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_symbiosum|t__SGB4699	0.0343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07357	0.0	0.0	0.0	0.0	0.0	0.0	0.02153
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642|f__FGB38642|g__GGB9758|s__GGB9758_SGB15368|t__SGB15368	0.03232	0.0	0.14525	0.0	0.0	0.00181	0.07951	0.24504	1.10757	1.11244	0.08114	0.0	0.00769	0.32245	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__GGB6574|s__GGB6574_SGB9290|t__SGB9290	0.03166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_sp_AF36_15AT|t__SGB4552	0.03165	0.0	0.03448	0.05472	0.09838	0.05075	0.09364	0.0	0.0	0.0	0.0	0.0	0.37308	0.10083	0.0	0.0	0.02024	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis|t__SGB1965	0.03137	0.00294	0.0	0.0	0.0	0.0	0.2034	0.0	0.0	0.0	0.0	0.0	0.00417	0.00309	0.0	0.0	0.0	0.01252
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_bolteae|t__SGB4758	0.0298	0.02018	0.00025	0.0	0.0	0.0	0.01824	0.0	0.00683	0.00828	0.00823	0.0	0.0	0.0	0.0	0.01217	0.0	0.0347
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_sp_AF13_28|t__SGB4834	0.02952	0.0	1.65173	0.82091	1.24714	0.34881	2.80311	0.0	0.0	0.0	0.0	7.64485	1.9812	5.95038	15.55597	1.76672	0.93956	0.00298
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4782	0.02912	0.0	0.05859	0.01544	0.00628	0.0	0.00708	0.0	0.0	0.0	0.0	0.0	0.02143	0.5915	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Merdimonas|s__Merdimonas_faecis|t__SGB4626	0.02806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gordonii|t__SGB8053	0.02458	0.0	0.00745	0.00706	0.00279	0.00499	0.0	0.0	0.0	0.0	0.0	0.03239	0.25173	0.00796	0.0	0.00192	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens|t__SGB5763_group	0.02175	0.91525	0.0	3.87398	1.01858	1.75222	0.04173	0.0	0.0	0.0	0.07599	0.0	0.0	0.01561	0.0	0.0	0.0	1.38866
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_SGB17168|t__SGB17168	0.02126	0.0	0.0	0.00051	0.0	0.01748	0.0	0.0	0.0	0.0	0.0	0.00222	0.00042	0.01096	0.0	0.0	0.0137	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_butyricigenes|t__SGB25493	0.02108	0.00843	0.00728	0.01359	0.0	0.00797	0.00181	0.0	0.0	0.0	0.0	0.0	0.0	0.01929	0.0	0.00685	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus|t__SGB4960	0.01981	0.00052	0.08856	0.0	0.25887	0.17512	0.11535	0.0	0.0	0.0	0.0	0.0	0.29043	0.1166	0.0	0.0985	0.06147	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae|g__Christensenella|s__Christensenella_minuta|t__SGB14142	0.0187	0.00098	0.0	0.0	0.0	0.0	0.0	0.00033	0.0	0.0	0.00631	0.0	0.0	0.00063	0.0	0.0	0.00137	0.00447
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_massiliensis|t__SGB4595	0.01705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9453|s__GGB9453_SGB14845|t__SGB14845	0.01675	0.00309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_sp_Marseille_P3923|t__SGB1778	0.01397	0.01298	0.00533	0.0	0.0	0.0	0.0	0.0	0.02729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Raoultibacter|s__Raoultibacter_massiliensis|t__SGB33551	0.01225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04235	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_Marseille_P3087|t__SGB4813	0.01216	0.07632	0.01145	0.00703	0.01274	0.0	0.0	0.0	0.0	0.0	0.0	0.53071	0.0	0.20117	0.0	0.35388	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium|t__SGB17234	0.01197	0.0	0.00769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.65582	0.00221	0.0	0.0	0.08558	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Lactonifactor|s__Lactonifactor_sp_BIOML_A6|t__SGB48013	0.01174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_1001271st1_H5|t__SGB4757	0.01131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01809	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_anginosus|t__SGB8028_group	0.01128	0.0	0.04733	0.01804	0.03636	0.0	0.0	0.0	0.0	0.0	0.0	0.00476	0.0	0.0	0.01094	0.0034	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii|t__SGB1858	0.0111	0.00287	0.0	0.0	0.03847	0.0	0.0	0.0	0.02061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis|t__SGB4936	0.00962	0.00142	1.28923	0.03855	0.07036	0.0351	0.39285	0.0	0.01597	0.12705	0.0	0.0	0.0	0.0069	0.0	0.12371	0.0	0.45145
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_petauri|t__SGB7980	0.00947	0.0	0.01089	0.00692	0.0	0.0021	0.04001	0.0	0.0	0.0	0.0	0.0	0.25595	0.21604	0.0	0.04269	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_equinus|t__SGB8022	0.00923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01372	0.06738	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_AF02_12|t__SGB4938	0.0091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02809	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_garvieae|t__SGB7981	0.00893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05355	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantis|t__SGB8095	0.00739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02168	0.04045	0.00542	0.00485	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium_Marseille_P2846|t__SGB29342	0.00665	0.0005	0.0	0.0	0.0	0.0	0.0	0.00235	0.0	0.0	0.00113	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium|t__SGB7256	0.00653	0.00099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03212
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sanguinis|t__SGB8047_group	0.00629	0.0	0.0	0.00451	0.00163	0.0	0.0	0.0	0.0	0.0	0.0	0.07994	0.26257	0.03087	0.00436	0.01375	0.00069	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_clostridioformis|t__SGB4760	0.00604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_gallinarum|t__SGB7951	0.00601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_graevenitzii|t__SGB17130_group	0.00494	0.0	0.0	0.0	0.0	0.03775	0.0	0.0	0.0	0.0	0.0	0.06009	0.0	0.0	0.0	0.04543	0.0016	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_johnsonii|t__SGB1948	0.00452	0.02039	0.0	0.0	0.0	0.0	0.0024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Agathobaculum|s__Agathobaculum_butyriciproducens|t__SGB14993	0.00393	0.0	0.36571	0.37382	0.15708	0.82694	0.66424	0.0	0.00037	0.01752	0.09076	0.48364	0.04505	0.38376	0.173	0.97892	0.79312	0.88834
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Pararuminococcus|s__Candidatus_Pararuminococcus_gallinarum|t__SGB63327	0.00389	0.0528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00502
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Allochristensenella|s__Candidatus_Allochristensenella_caecavium|t__SGB63369	0.00383	0.01178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01011	0.0181	0.0	0.0	0.0	0.0	0.0	0.0	0.00585
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia|t__SGB15452	0.00329	0.02963	0.06036	0.03075	0.6318	0.06015	0.13527	0.06445	0.0104	1.1732	0.15859	0.0	0.0	0.0	0.0	0.0	0.00082	0.57816
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__GGB9781|s__GGB9781_SGB66170|t__SGB66170	0.00319	0.00686	0.0	0.0	0.0	0.0	0.0	0.00048	0.0	0.01185	0.03347	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii|t__SGB15332	0.00317	0.0	0.06604	0.0	0.0	0.84914	0.0	0.0716	0.0	0.0	0.0	0.0	0.0	0.06159	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_NSJ_29|t__SGB25431	0.00313	0.00233	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01051	0.0	0.0	0.02469	0.0	0.0	0.01919	0.02089
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Hungatella|s__Hungatella_hathewayi|t__SGB4614	0.00309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02965
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_SGB17132|t__SGB17132_group	0.00233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0113	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae|g__Christensenella|s__Christensenella_hongkongensis|t__SGB14143	0.00211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_oris|t__SGB15878	0.00207	0.0	0.00192	0.00374	0.0	0.0	0.0	0.01178	0.0	0.0	0.03609	0.03795	0.07847	0.04105	0.00033	0.04034	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecalis|t__SGB7962	0.0019	0.0	0.91077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02574	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_australis|t__SGB8059_group	0.00132	0.0	0.0	0.00374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00457	0.00513	0.05367	0.0	0.0	0.0	0.00176
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_naeslundii|t__SGB15888	0.00122	0.0	0.0	0.00044	0.0	0.0	0.0	0.0	0.0	0.0	0.03327	0.03009	0.01224	0.01893	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_clara|t__SGB1798	0.00113	0.053	0.0	0.00034	0.0	0.00129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_sp_OF01_20|t__SGB4989	0.00106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Weissella|s__Weissella_confusa|t__SGB7115	0.00102	0.0	0.07407	0.0862	0.0	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.14342	0.07671	0.0	0.00714	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_gallinarum|t__SGB7835	0.00096	0.0	0.20718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__GGB58233|s__GGB58233_SGB79883|t__SGB79883	0.00059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00094	0.0	0.0	0.0	0.0	0.0	0.0	0.00629
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_ER4|t__SGB15254	0.00057	0.10126	1.82416	0.56569	0.1039	0.02882	0.31532	0.04398	0.88739	1.02942	0.06402	0.0	0.01746	0.00247	0.0	0.0	0.00484	0.21291
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_diversum|t__SGB3922_group	0.00048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03656	0.0	0.01142	0.00736	0.00109	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_avium|t__SGB7931	0.00043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Erysipelatoclostridium_ramosum|t__SGB6744	0.00021	0.0	0.08784	0.0	0.0	0.0	0.1546	0.0	0.0	0.0	0.00135	0.00921	0.0	0.01113	0.87041	0.0	0.0	0.00385
k__Bacteria|p__Verrucomicrobia	0.0	2.06996	0.0	0.0	0.0	0.0	0.0	0.04977	2.02305	0.634	0.01085	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Fusobacteria	0.0	0.19666	0.01248	0.37426	1.90292	1.53589	1.03249	0.0	0.0	0.0	1.42463	0.16919	0.0	0.00155	0.0	0.0	0.0	0.0
k__Archaea|p__Thaumarchaeota	0.0	0.07883	0.01731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01896	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Candidatus_Saccharibacteria	0.0	0.00823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03662	0.0	0.03031	0.0	0.00176	0.00849	0.01011
k__Bacteria|p__Firmicutes|c__CFGB9581	0.0	12.10609	0.2808	0.28046	0.0	0.00072	0.0	2.14948	5.42795	4.53645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.0	2.06996	0.0	0.0	0.0	0.0	0.0	0.04977	2.02305	0.634	0.01085	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB10477	0.0	0.74064	0.03344	0.0	0.0	0.0	0.0	0.0	2.74725	0.42609	4.0806	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	0.0	0.47955	0.03387	0.11959	0.01465	0.23892	0.1041	0.0002	0.00063	0.09561	0.0	0.12684	0.47517	0.00488	0.0	0.0	0.00126	0.25628
k__Bacteria|p__Firmicutes|c__CFGB3070	0.0	0.32408	0.5166	0.0	0.0	0.12547	0.12321	0.03296	0.0	0.0	0.0	0.0	0.0	0.00525	0.0	0.04771	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB76465	0.0	0.20671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.0	0.19666	0.01248	0.3362	1.90292	1.50373	1.03249	0.0	0.0	0.0	1.42463	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2982	0.0	0.18267	1.83194	0.01792	0.0	0.00251	0.02345	0.04554	1.12927	0.02381	9.12528	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__CFGB529	0.0	0.14198	0.0979	0.0	0.0	0.0	0.0	0.04277	0.44178	0.12677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00202
k__Bacteria|p__Firmicutes|c__CFGB1011	0.0	0.12925	0.0	0.02175	0.0	0.0	0.0	0.0	0.0	0.03679	0.0011	0.0	0.0	0.0	0.0	0.0	0.0	0.04238
k__Bacteria|p__Firmicutes|c__CFGB45503	0.0	0.09211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03962	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__CFGB3069	0.0	0.09052	0.04557	0.0	0.0	0.0	0.0	0.74973	0.08392	0.05664	0.15383	0.0	0.0	0.0	0.0	0.0	0.0	0.27714
k__Bacteria|p__Firmicutes|c__CFGB15209	0.0	0.08746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07872	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2985	0.0	0.08175	0.0	0.0	0.0	0.0	0.0	0.0	0.12617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified	0.0	0.07883	0.01731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01896	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB14936	0.0	0.06919	0.0	0.0	0.0	0.66354	0.13308	0.0	0.0	0.13836	0.0	0.0	1.25622	0.65409	0.0	0.72661	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB76398	0.0	0.06905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1226	0.0	0.06701	0.27153	0.0287	0.0	0.0	0.01936	0.00289	0.05258	0.13848	0.17495	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__CFGB76256	0.0	0.03049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04614
k__Bacteria|p__Bacteroidetes|c__CFGB629	0.0	0.02552	0.4991	0.26331	0.48108	0.02246	0.0	0.0	0.0	1.00619	0.0	0.0	0.0	0.0	0.0	0.0	0.00486	0.0
k__Bacteria|p__Firmicutes|c__CFGB1201	0.0	0.0244	0.15541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01154	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1213	0.0	0.02205	0.0	0.0	0.0	0.0	0.0	0.0	0.00752	0.01503	0.03426	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2915	0.0	0.01545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00283	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1126	0.0	0.01097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0254
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified	0.0	0.00823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02674	0.0	0.0	0.0	0.00176	0.00849	0.01011
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	0.0	0.00276	0.0	0.43386	0.0	0.0041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB30287	0.0	0.00268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3009	0.0	0.00252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__CFGB59744	0.0	0.00209	0.00139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25752	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB76158	0.0	0.00157	0.02584	0.0	0.0	0.0	0.0	0.06196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1227	0.0	0.00072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02108
k__Bacteria|p__Firmicutes|c__CFGB9581|o__OFGB9581	0.0	12.10609	0.2808	0.28046	0.0	0.00072	0.0	2.14948	5.42795	4.53645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	0.0	2.52896	0.34253	0.11067	0.0	0.0	0.01824	0.0	1.18061	5.90154	0.4809	0.0	0.0	0.0	0.0	0.0	0.0	5.32671
